Id,Label
8594,45
8595,72
8596,05
8597,91
8598,36
8599,77
8600,70
8601,43
8602,22
8603,28
8604,74
8605,17
8606,79
8607,33
8608,63
8609,16
8610,06
8611,87
8612,95
8613,78
8614,00
8615,84
8616,23
8617,37
8618,49
8619,66
8620,51
8621,28
8622,84
8623,82
8624,91
8625,48
8626,57
8627,28
8628,56
8629,51
8630,33
8631,65
8632,26
8633,36
8634,61
8635,12
8636,19
8637,76
8638,59
8639,68
8640,10
8641,98
8642,85
8643,41
8644,10
8645,22
8646,63
8647,42
8648,47
8649,12
8650,75
8651,08
8652,33
8653,58
8654,87
8655,32
8656,11
8657,76
8658,27
8659,89
8660,82
8661,63
8662,72
8663,58
8664,67
8665,45
8666,07
8667,38
8668,35
8669,20
8670,31
8671,64
8672,11
8673,90
8674,92
8675,06
8676,80
8677,35
8678,09
8679,47
8680,39
8681,26
8682,71
8683,80
8684,78
8685,61
8686,16
8687,36
8688,51
8689,45
8690,37
8691,15
8692,48
8693,16
8694,67
8695,40
8696,18
8697,36
8698,34
8699,84
8700,41
8701,05
8702,74
8703,02
8704,20
8705,83
8706,17
8707,38
8708,72
8709,16
8710,96
8711,27
8712,95
8713,97
8714,47
8715,10
8716,98
8717,62
8718,13
8719,78
8720,14
8721,90
8722,52
8723,73
8724,39
8725,80
8726,69
8727,41
8728,34
8729,09
8730,15
8731,61
8732,79
8733,54
8734,03
8735,54
8736,34
8737,56
8738,91
8739,28
8740,56
8741,63
8742,60
8743,90
8744,00
8745,83
8746,36
8747,96
8748,60
8749,57
8750,37
8751,62
8752,64
8753,99
8754,93
8755,74
8756,33
8757,82
8758,11
8759,47
8760,35
8761,27
8762,31
8763,61
8764,43
8765,09
8766,02
8767,15
8768,32
8769,22
8770,73
8771,63
8772,58
8773,15
8774,27
8775,69
8776,48
8777,78
8778,28
8779,76
8780,12
8781,88
8782,23
8783,08
8784,01
8785,03
8786,86
8787,41
8788,64
8789,41
8790,76
8791,97
8792,20
8793,10
8794,18
8795,31
8796,63
8797,33
8798,13
8799,39
8800,53
8801,15
8802,17
8803,14
8804,36
8805,01
8806,95
8807,10
8808,87
8809,94
8810,08
8811,91
8812,14
8813,48
8814,12
8815,52
8816,88
8817,92
8818,84
8819,62
8820,69
8821,15
8822,77
8823,03
8824,39
8825,91
8826,49
8827,45
8828,43
8829,20
8830,24
8831,86
8832,17
8833,51
8834,75
8835,52
8836,95
8837,08
8838,34
8839,34
8840,03
8841,85
8842,02
8843,00
8844,17
8845,03
8846,54
8847,19
8848,25
8849,86
8850,96
8851,13
8852,53
8853,20
8854,03
8855,43
8856,03
8857,79
8858,39
8859,62
8860,64
8861,07
8862,55
8863,84
8864,08
8865,38
8866,77
8867,46
8868,21
8869,13
8870,93
8871,56
8872,32
8873,71
8874,54
8875,66
8876,92
8877,20
8878,25
8879,81
8880,23
8881,19
8882,11
8883,14
8884,75
8885,37
8886,90
8887,43
8888,48
8889,90
8890,86
8891,35
8892,69
8893,11
8894,41
8895,18
8896,70
8897,88
8898,29
8899,99
8900,22
8901,04
8902,58
8903,87
8904,31
8905,53
8906,31
8907,95
8908,25
8909,44
8910,54
8911,40
8912,96
8913,00
8914,70
8915,12
8916,62
8917,37
8918,64
8919,27
8920,44
8921,41
8922,40
8923,49
8924,35
8925,65
8926,38
8927,68
8928,83
8929,06
8930,79
8931,13
8932,60
8933,35
8934,77
8935,62
8936,76
8937,10
8938,34
8939,17
8940,99
8941,53
8942,21
8943,98
8944,20
8945,40
8946,23
8947,61
8948,48
8949,05
8950,46
8951,26
8952,77
8953,71
8954,78
8955,09
8956,70
8957,21
8958,85
8959,39
8960,93
8961,09
8962,28
8963,48
8964,48
8965,32
8966,85
8967,93
8968,04
8969,17
8970,33
8971,56
8972,03
8973,07
8974,69
8975,48
8976,80
8977,78
8978,94
8979,72
8980,39
8981,35
8982,25
8983,38
8984,07
8985,40
8986,62
8987,04
8988,26
8989,57
8990,80
8991,20
8992,31
8993,38
8994,27
8995,15
8996,93
8997,36
8998,42
8999,36
9000,39
9001,18
9002,56
9003,45
9004,67
9005,90
9006,07
9007,92
9008,65
9009,47
9010,07
9011,57
9012,11
9013,77
9014,11
9015,98
9016,23
9017,55
9018,72
9019,41
9020,84
9021,24
9022,43
9023,60
9024,52
9025,70
9026,11
9027,38
9028,41
9029,35
9030,96
9031,67
9032,17
9033,37
9034,35
9035,43
9036,29
9037,14
9038,00
9039,74
9040,05
9041,43
9042,28
9043,11
9044,77
9045,23
9046,12
9047,71
9048,53
9049,53
9050,86
9051,08
9052,42
9053,81
9054,23
9055,71
9056,23
9057,17
9058,44
9059,13
9060,22
9061,65
9062,36
9063,85
9064,93
9065,77
9066,17
9067,73
9068,72
9069,73
9070,29
9071,43
9072,57
9073,74
9074,19
9075,51
9076,93
9077,24
9078,94
9079,90
9080,20
9081,65
9082,53
9083,71
9084,50
9085,38
9086,31
9087,64
9088,10
9089,70
9090,22
9091,10
9092,25
9093,42
9094,70
9095,00
9096,71
9097,04
9098,23
9099,78
9100,77
9101,13
9102,07
9103,03
9104,29
9105,52
9106,18
9107,68
9108,28
9109,93
9110,19
9111,43
9112,28
9113,57
9114,36
9115,98
9116,98
9117,04
9118,91
9119,87
9120,03
9121,73
9122,43
9123,05
9124,37
9125,54
9126,34
9127,69
9128,89
9129,72
9130,59
9131,82
9132,44
9133,27
9134,32
9135,20
9136,32
9137,20
9138,77
9139,71
9140,54
9141,33
9142,86
9143,98
9144,61
9145,84
9146,44
9147,89
9148,49
9149,82
9150,18
9151,45
9152,21
9153,43
9154,00
9155,53
9156,75
9157,42
9158,67
9159,54
9160,88
9161,45
9162,41
9163,01
9164,57
9165,09
9166,82
9167,68
9168,48
9169,11
9170,88
9171,07
9172,45
9173,17
9174,14
9175,92
9176,61
9177,99
9178,99
9179,95
9180,34
9181,75
9182,64
9183,95
9184,88
9185,25
9186,13
9187,89
9188,62
9189,68
9190,71
9191,42
9192,28
9193,77
9194,26
9195,99
9196,81
9197,18
9198,54
9199,75
9200,69
9201,25
9202,81
9203,35
9204,18
9205,72
9206,20
9207,19
9208,00
9209,30
9210,83
9211,98
9212,13
9213,46
9214,87
9215,93
9216,96
9217,80
9218,14
9219,84
9220,48
9221,14
9222,31
9223,71
9224,28
9225,72
9226,66
9227,91
9228,78
9229,49
9230,99
9231,82
9232,32
9233,00
9234,63
9235,69
9236,97
9237,20
9238,79
9239,26
9240,20
9241,46
9242,97
9243,18
9244,63
9245,37
9246,26
9247,76
9248,41
9249,26
9250,08
9251,29
9252,19
9253,23
9254,47
9255,98
9256,85
9257,04
9258,84
9259,16
9260,03
9261,16
9262,66
9263,30
9264,81
9265,75
9266,25
9267,14
9268,71
9269,32
9270,21
9271,58
9272,70
9273,67
9274,81
9275,53
9276,76
9277,31
9278,16
9279,45
9280,56
9281,05
9282,61
9283,32
9284,28
9285,03
9286,69
9287,05
9288,23
9289,81
9290,02
9291,49
9292,88
9293,43
9294,59
9295,19
9296,66
9297,21
9298,93
9299,84
9300,69
9301,21
9302,75
9303,87
9304,96
9305,92
9306,76
9307,69
9308,39
9309,21
9310,39
9311,54
9312,48
9313,59
9314,90
9315,99
9316,51
9317,32
9318,72
9319,23
9320,55
9321,72
9322,78
9323,05
9324,24
9325,98
9326,31
9327,24
9328,27
9329,85
9330,67
9331,14
9332,82
9333,39
9334,34
9335,39
9336,84
9337,89
9338,80
9339,66
9340,21
9341,55
9342,58
9343,72
9344,98
9345,47
9346,60
9347,79
9348,42
9349,53
9350,01
9351,39
9352,03
9353,20
9354,78
9355,81
9356,18
9357,19
9358,65
9359,31
9360,99
9361,08
9362,57
9363,00
9364,26
9365,63
9366,04
9367,56
9368,53
9369,30
9370,77
9371,77
9372,29
9373,17
9374,56
9375,41
9376,25
9377,38
9378,12
9379,14
9380,81
9381,35
9382,02
9383,28
9384,24
9385,59
9386,60
9387,95
9388,40
9389,22
9390,29
9391,15
9392,84
9393,48
9394,84
9395,95
9396,82
9397,01
9398,82
9399,81
9400,00
9401,39
9402,12
9403,82
9404,09
9405,63
9406,47
9407,04
9408,29
9409,66
9410,55
9411,61
9412,57
9413,11
9414,37
9415,15
9416,31
9417,25
9418,18
9419,03
9420,77
9421,86
9422,56
9423,98
9424,79
9425,66
9426,13
9427,61
9428,16
9429,91
9430,41
9431,03
9432,37
9433,10
9434,31
9435,86
9436,98
9437,07
9438,39
9439,20
9440,55
9441,21
9442,07
9443,03
9444,81
9445,79
9446,03
9447,50
9448,98
9449,70
9450,02
9451,63
9452,47
9453,43
9454,94
9455,64
9456,67
9457,79
9458,55
9459,23
9460,77
9461,01
9462,26
9463,33
9464,28
9465,92
9466,78
9467,42
9468,63
9469,14
9470,70
9471,74
9472,75
9473,82
9474,56
9475,75
9476,31
9477,67
9478,82
9479,48
9480,35
9481,18
9482,45
9483,44
9484,75
9485,61
9486,04
9487,77
9488,53
9489,91
9490,01
9491,49
9492,79
9493,98
9494,11
9495,05
9496,30
9497,69
9498,04
9499,10
9500,47
9501,20
9502,86
9503,96
9504,27
9505,98
9506,12
9507,60
9508,66
9509,48
9510,16
9511,90
9512,28
9513,71
9514,50
9515,22
9516,17
9517,91
9518,71
9519,14
9520,77
9521,98
9522,63
9523,85
9524,13
9525,76
9526,47
9527,54
9528,18
9529,44
9530,06
9531,77
9532,61
9533,10
9534,91
9535,92
9536,10
9537,67
9538,84
9539,46
9540,56
9541,16
9542,91
9543,33
9544,01
9545,28
9546,30
9547,97
9548,53
9549,35
9550,15
9551,85
9552,56
9553,53
9554,88
9555,30
9556,30
9557,35
9558,23
9559,91
9560,25
9561,25
9562,15
9563,59
9564,44
9565,14
9566,41
9567,94
9568,09
9569,79
9570,04
9571,00
9572,77
9573,62
9574,23
9575,01
9576,32
9577,76
9578,13
9579,47
9580,36
9581,12
9582,24
9583,87
9584,22
9585,56
9586,76
9587,66
9588,35
9589,89
9590,36
9591,55
9592,21
9593,04
9594,96
9595,26
9596,04
9597,35
9598,68
9599,60
9600,29
9601,21
9602,11
9603,36
9604,23
9605,21
9606,27
9607,51
9608,45
9609,96
9610,82
9611,71
9612,93
9613,92
9614,69
9615,78
9616,67
9617,02
9618,33
9619,95
9620,82
9621,83
9622,03
9623,29
9624,44
9625,35
9626,04
9627,13
9628,50
9629,07
9630,23
9631,02
9632,77
9633,94
9634,79
9635,85
9636,85
9637,68
9638,35
9639,96
9640,79
9641,80
9642,13
9643,14
9644,11
9645,36
9646,11
9647,99
9648,52
9649,79
9650,69
9651,09
9652,77
9653,63
9654,51
9655,12
9656,26
9657,21
9658,34
9659,00
9660,47
9661,86
9662,27
9663,46
9664,13
9665,52
9666,84
9667,34
9668,64
9669,91
9670,12
9671,86
9672,43
9673,24
9674,23
9675,51
9676,24
9677,12
9678,73
9679,39
9680,67
9681,65
9682,50
9683,67
9684,01
9685,59
9686,26
9687,88
9688,02
9689,33
9690,02
9691,29
9692,68
9693,32
9694,26
9695,31
9696,82
9697,99
9698,78
9699,63
9700,65
9701,19
9702,89
9703,60
9704,91
9705,83
9706,10
9707,64
9708,86
9709,43
9710,37
9711,08
9712,58
9713,60
9714,04
9715,77
9716,26
9717,37
9718,19
9719,26
9720,86
9721,26
9722,17
9723,33
9724,20
9725,88
9726,16
9727,12
9728,77
9729,36
9730,17
9731,70
9732,72
9733,01
9734,70
9735,43
9736,70
9737,96
9738,87
9739,20
9740,85
9741,11
9742,14
9743,78
9744,41
9745,72
9746,64
9747,66
9748,98
9749,10
9750,18
9751,89
9752,71
9753,57
9754,85
9755,02
9756,55
9757,70
9758,14
9759,94
9760,85
9761,28
9762,46
9763,14
9764,49
9765,14
9766,02
9767,30
9768,18
9769,53
9770,71
9771,30
9772,25
9773,84
9774,28
9775,44
9776,19
9777,50
9778,44
9779,16
9780,63
9781,52
9782,36
9783,77
9784,75
9785,07
9786,35
9787,61
9788,82
9789,96
9790,20
9791,67
9792,16
9793,96
9794,41
9795,23
9796,04
9797,48
9798,02
9799,56
9800,39
9801,04
9802,52
9803,77
9804,74
9805,79
9806,84
9807,44
9808,98
9809,70
9810,49
9811,71
9812,51
9813,38
9814,98
9815,89
9816,84
9817,25
9818,71
9819,82
9820,18
9821,98
9822,72
9823,79
9824,44
9825,98
9826,11
9827,46
9828,38
9829,05
9830,14
9831,70
9832,65
9833,44
9834,71
9835,46
9836,61
9837,63
9838,95
9839,97
9840,39
9841,08
9842,59
9843,90
9844,94
9845,57
9846,81
9847,06
9848,03
9849,07
9850,63
9851,52
9852,43
9853,86
9854,05
9855,13
9856,95
9857,79
9858,62
9859,90
9860,80
9861,26
9862,36
9863,69
9864,81
9865,46
9866,60
9867,07
9868,91
9869,50
9870,10
9871,00
9872,68
9873,78
9874,27
9875,00
9876,28
9877,57
9878,38
9879,71
9880,17
9881,81
9882,18
9883,34
9884,12
9885,38
9886,33
9887,63
9888,23
9889,57
9890,83
9891,94
9892,81
9893,30
9894,54
9895,68
9896,11
9897,42
9898,78
9899,59
9900,85
9901,39
9902,72
9903,13
9904,65
9905,40
9906,99
9907,37
9908,22
9909,28
9910,80
9911,38
9912,03
9913,11
9914,18
9915,10
9916,74
9917,32
9918,65
9919,67
9920,46
9921,84
9922,40
9923,42
9924,53
9925,72
9926,99
9927,69
9928,66
9929,28
9930,71
9931,66
9932,23
9933,39
9934,74
9935,39
9936,03
9937,68
9938,05
9939,19
9940,98
9941,78
9942,92
9943,47
9944,33
9945,93
9946,30
9947,68
9948,61
9949,12
9950,13
9951,81
9952,89
9953,24
9954,71
9955,32
9956,01
9957,06
9958,74
9959,16
9960,04
9961,76
9962,02
9963,20
9964,41
9965,94
9966,90
9967,75
9968,76
9969,37
9970,05
9971,14
9972,50
9973,03
9974,78
9975,53
9976,00
9977,51
9978,45
9979,09
9980,90
9981,60
9982,61
9983,51
9984,64
9985,15
9986,28
9987,29
9988,83
9989,61
9990,69
9991,19
9992,71
9993,90
9994,59
9995,47
9996,24
9997,96
9998,75
9999,31
10000,23
